Sample,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,RawIntDen
dish1-roi-06,0.161,1088.023,231.034,775,679,1668,30.646,15.031,174.804,140355
dish1-roi-06,0.083,2233.299,526.114,1757,1418,3407,27.947,15.18,186.356,149631
dish1-roi-06,0.012,995.3,39.497,951,951,1063,2.816,15.164,12.396,9953
dish1-roi-06,0.138,1795.081,604.863,1646,824,3262,26.136,15.271,248.159,199254
dish1-roi-06,0.101,2030.852,424.642,1452,1266,2795,26.552,15.42,204.874,164499
dish1-roi-06,0.229,1861.924,438.562,1452,960,2635,28.328,15.529,426.68,342594
dish1-roi-06,0.321,2820.411,1067.061,1357,1325,5183,27.31,15.602,906.264,727666
dish1-roi-06,0.177,1939.338,655.51,1059,937,3249,28.281,16.044,342.977,275386
dish1-roi-06,0.014,638,46.994,583,583,715,62.011,15.831,8.74,7018
dish1-roi-06,0.077,1536.242,285.917,1857,1028,2097,26.763,15.969,118.624,95247
dish1-roi-06,0.055,1174.682,206.242,1198,849,1572,26.394,16.188,64.372,51686
dish1-roi-06,0.068,1648.927,301.536,1481,1113,2224,27.447,16.3,112.95,90691
dish1-roi-06,0.059,1072.362,155.578,916,831,1398,28.886,16.35,62.771,50401
dish1-roi-06,0.014,593.455,30.362,578,551,641,57.599,16.309,8.13,6528
dish1-roi-06,0.017,1194.143,50.351,1112,1112,1272,26.99,16.342,20.821,16718
dish1-roi-06,0.135,2080.463,775.356,1080,1035,3936,27.328,16.628,279.838,224690
dish1-roi-06,0.106,1326.506,345.036,1733,808,2016,29.181,16.64,140.427,112753
dish1-roi-06,0.007,883.5,46.702,821,821,935,26.315,16.563,6.602,5301
dish1-roi-06,0.082,1276.106,310.055,845,841,1940,28.759,16.72,104.895,84223
dish1-roi-06,0.244,2093.847,957.893,1090,803,4102,27.77,16.982,511.121,410394
dish1-roi-06,0.174,1085.814,237.665,839,710,1625,26.165,17.137,189.324,152014
dish1-roi-06,0.016,599.615,45.814,528,528,674,38.647,16.936,9.708,7795
dish1-roi-06,0.024,611.316,55.126,571,532,705,45.847,16.944,14.466,11615
dish1-roi-06,0.045,796.75,55.515,783,693,920,29.26,17.109,35.723,28683
dish1-roi-06,0.01,579.375,25.729,549,549,620,5.104,17.103,5.773,4635
dish1-roi-06,0.128,1540.408,456.117,1207,875,2588,27.216,17.407,197.604,158662
dish1-roi-06,0.112,1348.433,334.789,1193,783,2023,76.737,17.803,151.145,121359
dish1-roi-06,0.286,1656.626,701.407,770,759,3527,27.577,18.054,474.543,381024
dish1-roi-06,0.027,1155.273,161.116,886,886,1444,77.032,17.904,31.654,25416
dish1-roi-06,0.01,797.5,27.821,764,764,845,28.078,17.914,7.946,6380
dish1-roi-06,0.102,897.049,122.568,793,696,1193,26.249,18.057,91.612,73558
dish1-roi-06,0.009,580.286,25.402,535,535,611,32.379,18.061,5.059,4062
dish1-roi-06,0.127,2014.873,668.733,1283,1001,3419,76.721,18.272,255.959,205517
dish1-roi-06,0.086,1469.043,477.578,925,812,2463,78.175,18.226,126.243,101364
dish1-roi-06,0.249,1883.14,496.538,1303,1160,3147,77.21,18.53,469.068,376628
dish1-roi-06,0.082,1216.5,309.682,904,781,1896,14.272,18.469,99.995,80289
dish1-roi-06,0.193,1436.194,319.593,1006,801,2249,15.131,18.561,277.247,222610
dish1-roi-06,0.248,1758.317,524.149,1167,883,3190,77.994,18.686,435.786,349905
dish1-roi-06,0.012,1077.5,36.722,1012,1012,1124,76.51,18.51,13.42,10775
dish1-roi-06,0.076,1623.295,400.089,2119,928,2410,14.665,18.648,123.325,99021
dish1-roi-06,0.252,2236.337,815.903,1818,901,4290,75.832,18.833,562.615,451740
dish1-roi-06,0.014,582.909,42.892,523,523,642,37.387,18.828,7.986,6412
dish1-roi-06,0.12,1758.385,320.758,1317,1258,2378,15.036,19.083,210.236,168805
dish1-roi-06,0.032,2149.962,271.3,1678,1678,2617,75.317,19.031,69.619,55899
dish1-roi-06,0.086,1628.145,471.122,796,796,2443,15.443,19.099,139.915,112342
dish1-roi-06,0.304,2057.332,723.924,1044,809,3599,74.802,19.273,625.197,501989
dish1-roi-06,0.01,568.5,22.297,537,537,607,8.307,19.079,5.664,4548
dish1-roi-06,0.29,2287.725,918.028,1333,1176,4347,77.038,19.374,663.869,533040
dish1-roi-06,0.068,2032.927,466.899,2060,1366,3030,76.032,19.213,139.254,111811
dish1-roi-06,0.011,1390.889,56.92,1306,1306,1492,14.781,19.247,15.59,12518
dish1-roi-06,0.116,2251.398,479.886,2196,1460,3286,75.257,19.546,260.77,209380
dish1-roi-06,0.148,2061.143,627.44,1178,901,3236,14.476,19.609,305.477,245276
dish1-roi-06,0.029,1727.565,190.678,1395,1395,2062,75.856,19.583,49.486,39734
dish1-roi-06,0.03,1129.958,137.893,901,901,1376,14.122,19.75,33.775,27119
dish1-roi-06,0.06,1697.188,356.248,986,986,2306,75.516,19.814,101.46,81465
dish1-roi-06,0.081,2339.308,497.693,1953,1565,3297,14.768,19.885,189.375,152055
dish1-roi-06,0.04,1297.656,186.114,1429,961,1547,75.073,19.819,51.717,41525
dish1-roi-06,0.046,1537.73,215.101,1192,1192,1953,76.375,19.843,70.861,56896
dish1-roi-06,0.125,2577.78,631.65,1442,1442,3698,76.918,19.969,321.047,257778
dish1-roi-06,0.103,2126.964,488.165,1870,1214,3042,78.097,19.968,219.867,176538
dish1-roi-06,0.077,2104.194,511.798,2379,1205,3050,15.222,19.988,162.48,130460
dish1-roi-06,0.25,3610.1,1275.415,1779,1636,6130,77.57,20.134,903.729,725630
dish1-roi-06,0.087,1141.086,319.805,716,716,1836,1.103,20.069,99.481,79876
dish1-roi-06,0.09,1186.597,250.675,895,808,1758,0.244,20.102,106.404,85435
dish1-roi-06,0.039,2002.871,270.446,1598,1598,2481,14.454,20.088,77.328,62089
dish1-roi-06,0.223,1896.989,600.436,1044,865,3090,76.426,20.284,422.903,339561
dish1-roi-06,0.268,2701.567,921.674,1994,1084,4632,15.33,20.371,723.398,580837
dish1-roi-06,0.178,1143.783,234.457,826,782,1603,1.515,20.383,203.705,163561
dish1-roi-06,0.016,1365.692,71.43,1380,1239,1475,14.063,20.31,22.112,17754
dish1-roi-06,0.04,2172.719,336.226,1599,1599,2809,14.725,20.358,86.592,69527
dish1-roi-06,0.113,1528.198,478.562,981,789,2553,13.725,20.514,173.198,139066
dish1-roi-06,0.176,2560.716,837.345,1880,1231,4257,14.393,20.55,449.68,361061
dish1-roi-06,0.102,2611.317,703.629,1340,1340,3912,77.329,20.552,266.684,214128
dish1-roi-06,0.199,2435.537,924.454,1475,976,4565,15.998,20.766,485.331,389686
dish1-roi-06,0.166,1365.496,448.022,811,727,2279,1.896,20.783,226.186,181611
dish1-roi-06,0.208,2226.874,763.25,1827,839,3665,77.56,21.011,463.164,371888
dish1-roi-06,0.05,943.05,160.331,889,730,1261,36.038,20.957,46.98,37722
dish1-roi-06,0.027,1288.818,102.05,1389,1109,1488,14.108,20.963,35.313,28354
dish1-roi-06,0.107,1378.709,395.8,1036,791,2208,17.535,21.068,147.671,118569
dish1-roi-06,0.135,3082.435,630.258,2169,1617,4244,15.976,21.234,414.611,332903
dish1-roi-06,0.135,2645.731,924.524,1206,1206,4178,16.337,21.228,355.871,285739
dish1-roi-06,0.045,2282.778,357.617,1731,1731,2910,15.179,21.128,102.35,82180
dish1-roi-06,0.103,1424.193,383.905,1390,810,2192,35.191,21.277,147.221,118208
dish1-roi-06,0.197,2395.196,736.533,1573,1094,3747,14.588,21.407,471.326,378441
dish1-roi-06,0.136,1571.532,333.436,1902,868,2258,35.616,21.472,213.34,171297
dish1-roi-06,0.122,1647.898,477.066,1116,892,2668,17.59,21.449,201.131,161494
dish1-roi-06,0.13,3298.24,785.175,2369,2111,4913,15.468,21.471,427.207,343017
dish1-roi-06,0.021,1003.118,78.98,894,894,1126,13.928,21.412,21.238,17053
dish1-roi-06,0.035,2298.643,242.75,1784,1784,2696,14.947,21.424,80.159,64362
dish1-roi-06,0.278,2268.924,728.95,1742,1294,4014,16.8,21.756,630.155,505970
dish1-roi-06,0.082,1100.591,274.205,786,750,1715,13.817,21.755,90.468,72639
dish1-roi-06,0.377,2999.548,1381.349,1586,933,6133,35.125,21.922,1131.934,908863
dish1-roi-06,0.298,3101.209,640.202,2963,1686,4291,15.16,21.899,923.106,741189
dish1-roi-06,0.065,1402.327,345.504,1262,880,2112,36.577,21.751,90.819,72921
dish1-roi-06,0.101,1464.235,399.986,1011,842,2370,17.625,21.861,147.713,118603
dish1-roi-06,0.052,2666.762,463.481,2086,1873,3568,15.682,21.869,139.494,112004
dish1-roi-06,0.061,1392.327,247.311,1678,977,1828,37.02,21.95,84.969,68224
dish1-roi-06,0.052,2061.429,369.875,1889,1501,2751,16.169,22.067,107.83,86580
dish1-roi-06,0.076,1881.541,401.786,2481,1125,2614,36.392,22.124,142.944,114774
dish1-roi-06,0.055,1914.227,234.583,1646,1582,2364,35.6,22.204,104.898,84226
dish1-roi-06,0.086,1493.261,305.041,1161,1010,2130,17.056,22.263,128.324,103035
dish1-roi-06,0.242,1965.918,660.305,1082,938,3691,37.328,22.356,474.996,381388
dish1-roi-06,0.056,2262.222,439.681,1508,1508,3024,15.591,22.283,126.786,101800
dish1-roi-06,0.191,2273.641,615.827,1491,1401,3663,36.197,22.5,433.247,347867
dish1-roi-06,0.09,1594.514,289.974,1488,1144,2260,15.952,22.473,142.983,114805
dish1-roi-06,0.029,1237.652,181.828,1345,970,1564,34.583,22.354,35.453,28466
dish1-roi-06,0.007,1476.667,56.02,1397,1397,1542,36.755,22.304,11.035,8860
dish1-roi-06,0.014,790.727,33.812,741,741,839,3.839,22.363,10.833,8698
dish1-roi-06,0.157,1936.921,780.363,2155,831,3629,14.508,22.587,303.952,244052
dish1-roi-06,0.098,2085.241,501.653,1722,1344,3153,15.002,22.512,205.166,164734
dish1-roi-06,0.055,1099.75,206.041,888,804,1492,0.222,22.533,60.266,48389
dish1-roi-06,0.081,1689.077,328.83,1650,1140,2302,34.955,22.551,136.737,109790
dish1-roi-06,0.061,1349.082,282.274,902,902,1860,38.139,22.542,82.33,66105
dish1-roi-06,0.01,623.375,30.416,591,591,676,66.58,22.493,6.211,4987
dish1-roi-06,0.152,1689.5,508.254,1368,850,2831,16.871,22.692,256.709,206119
dish1-roi-06,0.285,1777.039,690.353,884,839,3664,75.18,22.843,506.822,406942
dish1-roi-06,0.056,1951.044,342.715,1504,1504,2679,35.786,22.659,109.346,87797
dish1-roi-06,0.146,1628.085,395.904,1097,914,2498,16.209,22.775,237.239,190486
dish1-roi-06,0.015,567.75,28.159,541,535,610,8.293,22.657,8.485,6813
dish1-roi-06,0.238,1825.44,752.366,824,736,3652,1.873,22.925,434.234,348659
dish1-roi-06,0.03,886.958,79.631,777,777,1027,3.778,22.713,26.512,21287
dish1-roi-06,0.139,1454.955,537.052,759,759,2645,19.242,22.863,202.951,162955
dish1-roi-06,0.223,1420.402,428.641,957,784,2663,19.783,22.999,316.656,254252
dish1-roi-06,0.09,1955.125,529.954,1546,1041,2864,74.759,22.817,175.319,140769
dish1-roi-06,0.139,1618.893,552.32,924,783,2706,0.645,22.895,225.818,181316
dish1-roi-06,0.188,1439.596,395.329,1446,799,2284,2.722,22.979,270.732,217379
dish1-roi-06,0.149,1951.033,603.982,1542,1116,3233,34.795,22.972,291.587,234124
dish1-roi-06,0.369,1678.405,533.865,1391,813,3028,74.378,23.169,618.745,496808
dish1-roi-06,0.019,999.4,70.556,896,896,1103,34.17,22.848,18.67,14991
dish1-roi-06,0.066,1744.113,359.32,1294,1270,2546,37.44,22.923,115.126,92438
dish1-roi-06,0.037,851.9,60.95,758,758,959,3.973,22.897,31.83,25557
dish1-roi-06,0.046,992.784,128.55,1193,768,1241,14.361,22.939,45.749,36733
dish1-roi-06,0.162,2344.685,623.547,1770,1225,3515,36.487,23.051,379.621,304809
dish1-roi-06,0.024,987.105,90.541,1077,863,1141,16.675,22.988,23.358,18755
dish1-roi-06,0.248,1658.146,540.694,992,794,2938,2.32,23.298,410.959,329971
dish1-roi-06,0.056,1052.444,165.575,1001,801,1357,33.714,23.094,58.984,47360
dish1-roi-06,0.096,2049.26,369.251,1955,1504,2867,35.565,23.129,196.522,157793
dish1-roi-06,0.017,1167.357,75.751,1037,1037,1294,14.999,23.063,20.354,16343
dish1-roi-06,0.107,1173.547,344.801,811,714,1895,13.036,23.233,125.696,100925
dish1-roi-06,0.209,1798.893,658.282,813,813,3359,38.328,23.371,376.389,302214
dish1-roi-06,0.268,1747.13,590.541,1293,850,3217,37.651,23.5,467.828,375633
dish1-roi-06,0.178,2594.413,879.205,1541,1323,4573,35.106,23.577,462.059,371001
dish1-roi-06,0.152,1898.303,775.898,1500,873,3764,15.048,23.57,288.435,231593
dish1-roi-06,0.072,1111.259,169.742,825,825,1502,14.671,23.501,80.272,64453
dish1-roi-06,0.042,958.059,159.006,760,758,1264,13.393,23.495,40.569,32574
dish1-roi-06,0.106,2922.412,927.078,1641,1641,4672,35.691,23.617,309.374,248405
dish1-roi-06,0.217,2007.891,463.446,1556,1120,2997,36.535,23.65,435.123,349373
dish1-roi-06,0.054,924.791,153.255,761,707,1233,47.473,23.547,49.526,39766
dish1-roi-06,0.212,2053.035,822.957,2140,817,3936,0.87,23.699,434.678,349016
dish1-roi-06,0.072,1244.017,320.887,853,753,1886,20.515,23.561,89.862,72153
dish1-roi-06,0.051,1122.024,177.868,854,854,1434,62.41,23.637,57.294,46003
dish1-roi-06,0.095,1229.987,208.593,971,871,1706,20.067,23.79,116.422,93479
dish1-roi-06,0.014,889.182,20.779,914,858,916,20.271,23.605,12.182,9781
dish1-roi-06,0.121,2438.907,516.606,2087,1536,3429,36.011,23.832,294.639,236574
dish1-roi-06,0.022,867.111,91.276,739,739,1038,48.013,23.757,19.439,15608
dish1-roi-06,0.039,1025.774,147.963,1089,770,1264,14.832,23.829,39.604,31799
dish1-roi-06,0.176,1246.631,354.256,805,749,2100,15.84,23.918,218.917,175775
dish1-roi-06,0.202,1822.667,513.859,1983,874,2991,64.045,24.024,367.744,295272
dish1-roi-06,0.096,1273.896,373.023,972,780,2136,19.348,23.92,122.165,98090
dish1-roi-06,0.011,883,24.739,849,849,929,15.287,23.851,9.898,7947
dish1-roi-06,0.105,2281.821,581.061,1621,1332,3365,0.415,23.979,238.717,191673
dish1-roi-06,0.015,766.083,37.495,715,715,827,13.708,23.904,11.449,9193
dish1-roi-06,0.017,927.143,55.796,862,862,1029,19.725,23.985,16.166,12980
dish1-roi-06,0.022,1359.667,119.46,1151,1151,1520,36.579,24.033,30.481,24474
dish1-roi-06,0.011,730.556,23.786,712,706,768,13.793,24.117,8.189,6575
dish1-roi-06,0.012,844,29.364,797,797,890,19.569,24.139,10.512,8440
dish1-roi-06,0.073,1783.169,257.607,1389,1369,2229,35.36,24.201,131.029,105207
dish1-roi-06,0.029,1733.13,176.294,1404,1404,2000,35.878,24.187,49.646,39862
dish1-roi-06,0.645,2879.618,1354.483,1044,776,5153,53.051,24.55,1857.751,1491642
dish1-roi-06,0.161,2115.527,683.164,1613,1013,3624,63.602,24.312,339.884,272903
dish1-roi-06,0.07,1703.5,302.283,1196,1196,2278,34.976,24.258,118.81,95396
dish1-roi-06,0.025,1159.8,101.565,979,979,1319,34.32,24.28,28.889,23196
dish1-roi-06,0.103,1848.157,521.945,1087,977,2881,36.433,24.368,191.047,153397
dish1-roi-06,0.045,1909.111,226.285,1507,1507,2296,64.364,24.384,85.597,68728
dish1-roi-06,0.051,1598.293,288.849,1072,1072,2130,64.641,24.427,81.614,65530
dish1-roi-06,0.112,1185.244,206.482,1010,782,1578,0.638,24.587,132.854,106672
dish1-roi-06,0.029,1004.739,105.248,944,853,1185,33.946,24.471,28.781,23109
dish1-roi-06,0.062,1334.18,302.103,982,846,1939,65.017,24.504,83.082,66709
dish1-roi-06,0.031,1199.28,158.256,967,967,1468,34.142,24.566,37.341,29982
dish1-roi-06,0.072,1691.569,393.918,1148,1148,2582,35.728,24.629,122.191,98111
dish1-roi-06,0.086,1335.768,404.969,1220,757,2226,48.519,24.702,114.79,92168
dish1-roi-06,0.306,2526.959,902.967,1537,1071,5180,64.546,24.922,774.205,621632
dish1-roi-06,0.032,1000.615,67.779,1104,890,1142,36.626,24.766,32.401,26016
dish1-roi-06,0.107,2678.988,896.499,2844,1256,4603,63.624,24.817,286.941,230393
dish1-roi-06,0.123,1764.828,695.367,1362,800,3192,48.892,24.902,217.601,174718
dish1-roi-06,0.075,1139,237.444,898,790,1556,33.138,24.898,85.113,68340
dish1-roi-06,0.142,1616.404,423.038,1313,974,2556,35.449,24.965,229.497,184270
dish1-roi-06,0.021,1274.118,91.451,1148,1148,1420,34.951,24.877,26.976,21660
dish1-roi-06,0.103,1116.181,279.136,1170,700,1751,49.499,25.008,115.381,92643
dish1-roi-06,0.082,1346.848,382.287,925,836,2194,36.712,25.043,110.71,88892
dish1-roi-06,0.176,2758.014,1007.426,2608,1186,5166,63.487,25.156,484.327,388880
dish1-roi-06,0.088,1146.465,248.626,963,783,1600,48.378,25.155,101.378,81399
dish1-roi-06,0.418,1860.667,689.587,902,813,3654,51.888,25.329,778.629,625184
dish1-roi-06,0.036,1139.034,94.775,1091,967,1287,34.442,25.237,41.139,33032
dish1-roi-06,0.066,1331.717,274.212,1178,888,1854,36.207,25.313,87.904,70581
dish1-roi-06,0.017,1160.857,78.525,1047,1047,1302,34.721,25.288,20.241,16252
dish1-roi-06,0.027,2135.5,311.794,1601,1601,2654,63.878,25.329,58.512,46981
dish1-roi-06,0.054,1146.535,214.928,1044,835,1557,34.071,25.478,61.401,49301
dish1-roi-06,0.126,1301.653,411.563,1029,747,2239,51.37,25.653,163.734,131467
dish1-roi-06,0.009,576.714,39.024,500,500,617,28.593,25.518,5.028,4037
dish1-roi-06,0.076,1628.41,433.134,942,942,2380,34.736,25.628,123.713,99333
dish1-roi-06,0.052,1147.381,244.042,1464,817,1623,35.755,25.605,60.018,48190
dish1-roi-06,0.045,1469.167,307.766,1204,1019,2062,62.848,25.593,65.871,52890
dish1-roi-06,0.101,2395.025,656.522,1757,1545,3821,63.42,25.634,241.612,193997
dish1-roi-06,0.197,2232.532,848.315,1329,964,3936,64.581,25.729,439.316,352740
dish1-roi-06,0.056,1109.733,236.76,1171,766,1568,36.705,25.638,62.195,49938
dish1-roi-06,0.227,1406.22,435.23,846,791,2608,49.097,25.856,318.748,255932
dish1-roi-06,0.086,2374.145,525.395,1731,1633,3448,63.813,25.796,204.023,163816
dish1-roi-06,0.026,809.667,33.513,744,744,876,48.689,25.778,21.176,17003
dish1-roi-06,0.171,1735.686,561.091,1841,860,2944,53.794,25.91,296.152,237789
dish1-roi-06,0.148,1508.664,557.03,741,741,2720,54.371,25.916,223.595,179531
dish1-roi-06,0.151,2109.273,690.261,1413,1093,3666,63.001,25.972,317.864,255222
dish1-roi-06,0.032,861.962,91.165,774,734,1043,49.62,25.899,27.912,22411
dish1-roi-06,0.017,1078.857,87.322,957,957,1222,62.581,25.873,18.811,15104
dish1-roi-06,0.148,1762.412,522.908,1082,976,2922,53.261,26.035,261.202,209727
dish1-roi-06,0.05,1261.25,206.821,1004,972,1664,52.559,26.035,62.832,50450
dish1-roi-06,0.08,1069.875,133.379,859,858,1292,34.842,26.083,85.278,68472
dish1-roi-06,0.017,1014.071,85.901,927,903,1168,35.21,26.05,17.682,14197
dish1-roi-06,0.027,986.364,85.71,917,866,1165,51.988,26.08,27.026,21700
dish1-roi-06,0.212,2765.788,833.244,2538,1550,4699,63.944,26.245,585.586,470184
dish1-roi-06,0.118,2329.137,893.303,2085,1025,4289,62.824,26.33,275.576,221268
dish1-roi-06,0.132,1037.67,242.357,884,780,1722,35.283,26.485,136.99,109993
dish1-roi-06,0.071,1093.614,114.064,1086,856,1304,52.364,26.363,77.636,62336
dish1-roi-06,0.088,1948.69,388.789,1681,1293,2667,53.341,26.482,172.315,138357
dish1-roi-06,0.097,1843.013,663.132,971,853,3203,62.605,26.598,179.038,143755
dish1-roi-06,0.083,2596.433,825.853,2558,1284,4306,64.223,26.546,216.658,173961
dish1-roi-06,0.059,1454.085,236.833,1521,1075,1918,52.62,26.667,85.116,68342
dish1-roi-06,0.147,1169.924,357.302,841,705,1972,51.314,26.822,171.934,138051
dish1-roi-06,0.091,2109.493,551.698,2499,1209,3270,63.614,26.701,191.789,153993
dish1-roi-06,0.239,2602.349,1173.597,1171,913,5338,64.572,26.867,622.285,499651
dish1-roi-06,0.163,1197.725,373.894,752,706,2109,49.289,26.873,195.412,156902
dish1-roi-06,0.247,1616.955,436.487,1120,758,2552,53.815,26.941,398.736,320157
dish1-roi-06,0.131,2004.352,782.549,1152,914,3640,63.32,26.953,262.112,210457
dish1-roi-06,0.248,1728.347,391.677,1146,1044,2502,52.81,27.149,428.358,343941
dish1-roi-06,0.061,1160.755,276.154,874,769,1760,51.063,27.173,70.837,56877
dish1-roi-06,0.215,1285.595,359.102,858,750,2101,51.792,27.479,276.996,222408
dish1-roi-06,0.107,1591.721,283.478,1673,1087,2199,53.085,27.469,170.486,136888
dish1-roi-06,0.065,1263.827,259.723,834,834,1722,53.661,27.495,81.849,65719
dish1-roi-06,0.015,665.75,50.124,606,590,745,42.49,27.756,9.95,7989
dish1-roi-06,0.046,1024.135,214.884,731,731,1431,51.104,27.857,47.193,37893
dish1-roi-06,0.016,620.615,59.881,706,555,706,23.489,27.876,10.048,8068
dish1-roi-06,0.102,1458.902,433.38,956,877,2382,64.017,28.033,148.992,119630
dish1-roi-06,0.253,1841.429,774.076,810,714,3329,52.677,28.201,465.558,373810
dish1-roi-06,0.112,2088.889,768.473,1200,967,3651,64.757,28.226,234.143,188000
dish1-roi-06,0.147,1990.669,507.333,1445,1141,2953,64.379,28.385,292.553,234899
dish1-roi-06,0.041,1714.879,283.972,1257,1257,2264,65.307,28.35,70.481,56591
dish1-roi-06,0.009,610.714,41.06,549,549,656,3.441,28.366,5.324,4275
dish1-roi-06,0.481,3482.288,2116.775,1095,829,7696,35.735,28.697,1674.074,1344163
dish1-roi-06,0.127,1886.48,579.073,2906,986,3019,65.709,28.502,239.649,192421
dish1-roi-06,0.131,2647.762,855.767,2195,1361,4509,64.982,28.64,346.251,278015
dish1-roi-06,0.061,902.939,157.058,874,703,1256,55.144,28.713,55.103,44244
dish1-roi-06,0.131,2498.562,934.781,1250,1250,4337,65.37,28.867,326.74,262349
dish1-roi-06,0.131,2363.895,902.868,1424,1035,4166,65.981,28.935,309.129,248209
dish1-roi-06,0.117,1869.755,536.166,1336,1052,2872,64.372,28.987,218.895,175757
dish1-roi-06,0.146,1651.402,590.601,1049,900,3158,66.917,29.151,240.636,193214
dish1-roi-06,0.076,1566.705,350.727,1357,1029,2268,64.496,29.322,119.025,95569
dish1-roi-06,0.065,969.212,194.435,987,721,1355,55.756,29.471,62.769,50399
dish1-roi-06,0.143,1651.165,463.143,997,935,2697,65.608,29.585,236.489,189884
dish1-roi-06,0.056,1407.533,220.021,1488,1105,1829,66.578,29.539,78.885,63339
dish1-roi-06,0.27,1721.82,571.936,1551,853,3258,64.441,29.912,465.34,373635
dish1-roi-06,0.052,1274.929,271.294,1104,895,1796,65.35,29.822,66.69,53547
dish1-roi-06,0.199,1882.356,583.773,1032,977,2897,66.188,30.006,375.098,301177
dish1-roi-06,0.012,601,30.258,581,564,656,72.696,29.771,7.485,6010
dish1-roi-06,0.08,1466.266,341.831,971,971,2138,66.583,29.905,116.873,93841
dish1-roi-06,0.164,1515.886,610.864,827,719,2982,54.571,30.121,249.209,200097
dish1-roi-06,0.06,977.896,171.332,738,738,1302,55.525,30.093,58.46,46939
dish1-roi-06,0.01,782.125,43.708,722,722,834,55.839,30.028,7.793,6257
dish1-roi-06,0.03,593.542,48.258,586,532,689,42.137,30.438,17.741,14245
dish1-roi-06,0.061,1014.878,171.77,762,751,1316,54.818,30.538,61.934,49729
dish1-roi-06,0.054,929.977,172.461,823,681,1284,54.758,30.833,49.804,39989
dish1-roi-06,0.042,770.529,181.726,524,524,1107,47.867,31.193,32.628,26198
dish1-roi-06,0.225,3692.564,1714.73,2413,994,7226,66.649,32.464,832.395,668354
