Sample,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,RawIntDen
dish2-roi-02,0.278,7402.031,2570.84,4055,3516,12955,36.038,28.831,2055.789,1650653
dish2-roi-02,0.097,6737.128,1984.226,4980,3788,10902,36.582,28.614,654.474,525496
dish2-roi-02,0.138,4982.658,2056.834,1759,1759,9478,74.062,28.669,688.822,553075
dish2-roi-02,0.115,2949.076,1024.084,2663,1441,4933,57.04,28.683,337.907,271315
dish2-roi-02,0.146,2979.761,1159.311,2069,1365,5676,71.834,28.825,434.2,348632
dish2-roi-02,0.272,5811.22,3742.172,1732,1399,14693,57.848,28.93,1577.781,1266846
dish2-roi-02,0.12,5029.823,1477.786,2818,2818,8156,73.041,28.863,601.377,482863
dish2-roi-02,0.193,7063.632,2185.68,3320,3320,11812,34.679,29.017,1363.586,1094863
dish2-roi-02,0.144,4476.698,1880.492,3107,1364,7722,36.968,29.005,646.753,519297
dish2-roi-02,0.068,1773.982,417.662,2290,1207,2529,76.141,28.923,121.516,97569
dish2-roi-02,0.284,7306.044,3638.36,3156,2177,16534,35.053,29.274,2074.626,1665778
dish2-roi-02,0.31,7201.378,2239.474,8028,2767,13076,36.467,29.266,2233.252,1793143
dish2-roi-02,0.264,5651.019,2921.579,5293,1418,11594,74.378,29.185,1492.057,1198016
dish2-roi-02,0.03,4038.417,547.225,3147,3147,5000,33.166,29.028,120.711,96922
dish2-roi-02,0.071,4953.667,1195.206,2877,2877,7229,72.619,29.104,351.661,282359
dish2-roi-02,0.267,3519.537,1337.032,1369,1369,6145,71.857,29.256,938.042,753181
dish2-roi-02,0.182,3857.959,2195.148,1312,1277,9257,59.671,29.325,701.509,563262
dish2-roi-02,0.188,5328.073,2399.54,2329,1733,10496,73.466,29.331,1002.005,804539
dish2-roi-02,0.015,3056.333,289.154,2547,2547,3504,33.138,29.203,45.678,36676
dish2-roi-02,0.088,6400.085,2225.837,6440,2760,10560,34.425,29.395,565.935,454406
dish2-roi-02,0.071,3951.544,1065.435,1832,1832,5576,72.328,29.427,280.52,225238
dish2-roi-02,0.132,5126.274,1906.664,8047,2159,9148,72.679,29.433,676.753,543385
dish2-roi-02,0.138,3392.432,1248.223,1385,1385,5851,73.856,29.54,468.983,376560
dish2-roi-02,0.203,3710.196,2149.131,1517,1294,9241,32.473,29.761,753.195,604762
dish2-roi-02,0.24,3273.326,1951.836,1371,1111,8096,9.26,29.884,786.809,631752
dish2-roi-02,0.223,3093.62,974.797,3455,1515,5167,33.229,29.787,689.672,553758
dish2-roi-02,0.131,3207.162,1247.03,3081,1336,6043,73.062,29.8,419.404,336752
dish2-roi-02,0.064,2554.451,850.489,1134,1134,4071,7.511,29.809,162.252,130277
dish2-roi-02,0.107,5010.872,1095.425,4062,3264,7309,36.362,29.81,536.704,430935
dish2-roi-02,0.248,3167.844,1337.439,1767,1326,7089,59.329,29.975,785.127,630401
dish2-roi-02,0.039,1409.935,183.243,1473,1165,1752,63.179,29.78,54.436,43708
dish2-roi-02,0.137,2363.491,1135.949,1184,993,4862,5.633,29.92,323.794,259984
dish2-roi-02,0.176,2288.482,915.431,1391,1043,4327,6.138,29.991,401.874,322676
dish2-roi-02,0.272,4167.821,2220.311,1347,1347,10117,58.762,30.066,1131.588,908585
dish2-roi-02,0.108,2284.264,933.191,1348,1229,4657,57.325,29.89,247.508,198731
dish2-roi-02,0.049,1882.692,341.799,2072,1309,2496,72.649,29.858,91.446,73425
dish2-roi-02,0.238,3154.257,1267.358,1593,1250,6551,7.111,30.101,750.331,602463
dish2-roi-02,0.169,2518.86,715.992,2502,1215,4291,7.832,30,426.644,342565
dish2-roi-02,0.24,3787.451,1785.667,2605,1605,8434,33.769,30.058,910.389,730978
dish2-roi-02,0.032,830.423,128.176,662,662,1065,2.138,29.946,26.89,21591
dish2-roi-02,0.291,7695.252,4352.422,6768,2098,17025,34.959,30.128,2242.65,1800689
dish2-roi-02,0.02,1239.125,146.222,1078,1078,1492,64.035,29.927,24.692,19826
dish2-roi-02,0.011,746.667,46.444,683,683,814,24.227,29.956,8.369,6720
dish2-roi-02,0.21,6552.195,3636.288,1397,1397,14063,36.619,30.156,1379.102,1107321
dish2-roi-02,0.07,5514.232,1236.93,5247,3700,8080,36.055,30.113,384.588,308797
dish2-roi-02,0.166,4758.624,2016.614,2463,1795,8658,35.403,30.414,788.235,632897
dish2-roi-02,0.09,2710.25,838.871,1823,1386,4330,8.231,30.329,243.033,195138
dish2-roi-02,0.209,2970.024,1503.04,1404,1162,6954,8.949,30.471,621.43,498964
dish2-roi-02,0.075,1667.017,379.127,1064,1028,2372,12.382,30.397,124.57,100021
dish2-roi-02,0.274,4486.486,2499.535,1494,1455,11154,34.266,30.514,1229.283,987027
dish2-roi-02,0.088,2259.535,767.126,1288,1288,3903,77.602,30.376,199.802,160427
dish2-roi-02,0.507,3009.332,1296.516,1180,1140,7118,6.627,30.974,1525.412,1224798
dish2-roi-02,0.203,6755.227,3082.727,4524,1819,13045,35.921,30.611,1371.356,1101102
dish2-roi-02,0.198,6521.447,3723.79,1607,1607,15020,36.402,30.601,1291.409,1036910
dish2-roi-02,0.163,3954.183,1559.018,2199,1626,7334,58.729,30.591,645.135,517998
dish2-roi-02,0.025,1313,83.113,1222,1178,1447,63.539,30.541,32.705,26260
dish2-roi-02,0.365,3309.768,1567.886,2926,1184,8136,12.717,30.86,1207.78,969762
dish2-roi-02,0.133,3981.065,1383.532,2048,2048,7176,7.888,30.862,530.525,425974
dish2-roi-02,0.095,2579.039,959.453,1662,1301,4741,74.523,30.81,244.115,196007
dish2-roi-02,0.03,1630.458,221.96,1330,1330,2057,53.51,30.854,48.735,39131
dish2-roi-02,0.086,3417.174,979.588,1874,1874,5352,8.72,30.963,293.656,235785
dish2-roi-02,0.162,2158.162,451.844,1664,1315,3027,58.641,31.057,349.422,280561
dish2-roi-02,0.011,1240.667,48.629,1163,1163,1314,37.767,30.897,13.907,11166
dish2-roi-02,0.141,4231.735,1019.775,5740,2561,6081,7.41,31.177,595.552,478186
dish2-roi-02,0.065,1905.673,407.642,1327,1327,2796,36.202,31.082,123.417,99095
dish2-roi-02,0.151,3498.992,1734.104,1561,1258,7247,58.231,31.163,527.292,423378
dish2-roi-02,0.03,2961.25,329.87,2381,2381,3503,8.404,31.128,88.513,71070
dish2-roi-02,0.196,4086.854,1533.616,2900,1755,8042,12.44,31.332,799.119,641636
dish2-roi-02,0.098,2478.62,740.312,1357,1357,4070,56.4,31.273,243.871,195811
dish2-roi-02,0.068,3002.873,319.462,3160,2375,3558,8.059,31.26,205.694,165158
dish2-roi-02,0.1,2161.912,860.582,1070,1070,4296,10.413,31.234,215.403,172953
dish2-roi-02,0.014,1201.545,61.624,1148,1132,1326,40.839,31.26,16.461,13217
dish2-roi-02,0.153,4902.602,2535.128,2434,1546,11345,56.032,31.362,751.025,603020
dish2-roi-02,0.138,4090.523,1028.645,2476,2476,6218,8.729,31.474,565.49,454048
dish2-roi-02,0.128,3864.816,1212.353,2768,1842,6512,9.179,31.477,495.78,398076
dish2-roi-02,0.126,3074.624,906.832,2481,1453,4743,55.581,31.505,386.755,310537
dish2-roi-02,0.149,3969.883,1150.423,2558,2337,6467,7.588,31.566,593.31,476386
dish2-roi-02,0.009,1568.429,72.798,1538,1493,1695,9.854,31.406,13.674,10979
dish2-roi-02,0.056,3270.844,606.483,2228,2228,4388,12.918,31.52,183.314,147188
dish2-roi-02,0.03,2591.917,375.306,2011,2011,3276,7.099,31.54,77.474,62206
dish2-roi-02,0.059,3161.957,662.92,1948,1948,4265,12.127,31.617,185.087,148612
dish2-roi-02,0.173,3630.547,1215.382,1554,1554,5966,11.376,31.748,628.506,504646
dish2-roi-02,0.078,2185.873,542.893,1178,1178,3409,13.418,31.724,171.51,137710
dish2-roi-02,0.176,5251.546,1830.178,3426,2542,9745,56.166,31.853,922.208,740468
dish2-roi-02,0.116,4801.333,1768.888,6293,2370,8661,8.43,31.779,556.119,446524
dish2-roi-02,0.257,4436.068,1297.46,2647,2257,7509,9.24,31.904,1138.12,913830
dish2-roi-02,0.293,6154.332,2805.685,4092,2076,12101,9.932,31.96,1801.24,1446268
dish2-roi-02,0.03,2356.208,296.898,1975,1888,2916,10.373,31.718,70.428,56549
dish2-roi-02,0.146,4180.017,2090.885,4462,1449,8710,55.14,31.871,609.097,489062
dish2-roi-02,0.091,4071.288,1255.69,2325,2325,6778,12.176,31.91,370.15,297204
dish2-roi-02,0.223,3453.145,1123.286,2049,1724,6490,13.1,32.046,769.823,618113
dish2-roi-02,0.121,1949.186,640.363,1043,1043,3332,13.731,31.995,235.477,189071
dish2-roi-02,0.115,1965.37,470.485,1714,1264,3051,78.006,32.028,225.193,180814
dish2-roi-02,0.015,2626,154.172,2393,2393,2919,7.426,31.944,39.246,31512
dish2-roi-02,0.153,3964.154,1266.582,3359,2120,7164,10.955,32.064,607.265,487591
dish2-roi-02,0.238,3677.372,1763.829,1360,1227,7658,57.174,32.105,874.77,702378
dish2-roi-02,0.116,3610.828,1003.407,3422,1941,5879,8.007,32.091,418.227,335807
dish2-roi-02,0.217,6141.77,2737.255,2265,2265,12380,55.925,32.21,1330.962,1068668
dish2-roi-02,0.007,890.833,48.255,873,848,974,27.162,31.997,6.657,5345
dish2-roi-02,0.113,4444.648,1479.931,7557,2394,7557,12.465,32.182,503.734,404463
dish2-roi-02,0.047,1935.368,507.367,1128,1128,2912,6.929,32.142,91.595,73544
dish2-roi-02,0.125,3362.6,741.126,3320,2150,4822,10.328,32.271,418.792,336260
dish2-roi-02,0.218,7452.794,2673.905,5264,2996,12276,11.688,32.341,1624.351,1304239
dish2-roi-02,0.083,3137.761,954.066,1563,1563,4885,55.132,32.259,261.829,210230
dish2-roi-02,0.377,4171.931,1934.434,1179,1130,8476,7.479,32.595,1574.354,1264095
dish2-roi-02,0.273,2114.164,797.824,1296,1127,4400,77.573,32.454,576.641,463002
dish2-roi-02,0.304,3668.25,1578.515,1508,1308,7511,55.307,32.634,1114.735,895053
dish2-roi-02,0.33,3711.34,1691.613,2205,1269,7938,56.75,32.532,1224.896,983505
dish2-roi-02,0.031,2799.92,428.515,2050,2050,3558,9.637,32.34,87.178,69998
dish2-roi-02,0.152,3189.541,1391.25,1147,1147,6305,8.082,32.487,484.631,389124
dish2-roi-02,0.011,751,23.885,716,716,786,28.984,32.36,8.418,6759
dish2-roi-02,0.019,1273.4,32.869,1245,1228,1341,32.266,32.365,23.789,19101
dish2-roi-02,0.035,1898.214,281.386,1515,1515,2418,9.105,32.41,66.195,53150
dish2-roi-02,0.015,1197.333,80.05,1059,1059,1333,13.584,32.441,17.894,14368
dish2-roi-02,0.116,2697.645,1274.639,1280,1015,5587,6.958,32.558,312.457,250881
dish2-roi-02,0.638,7636.557,3426.113,2991,1387,14664,11.157,32.918,4869.567,3909917
dish2-roi-02,0.183,1388.163,453.483,988,817,2657,45.485,32.757,254.144,204060
dish2-roi-02,0.065,1918.327,435.551,2235,1142,2750,9.3,32.687,124.236,99753
dish2-roi-02,0.39,3352.882,1518.38,1286,1089,7547,12.629,32.894,1307.029,1049452
dish2-roi-02,0.031,2208.56,260.806,1745,1745,2656,12.964,32.683,68.766,55214
dish2-roi-02,0.097,3470.41,994.044,1992,1992,5609,10.128,32.801,337.131,270692
dish2-roi-02,0.083,2594.269,976.718,1340,1340,4747,53.811,32.835,216.477,173816
dish2-roi-02,0.014,853.545,31.152,802,802,903,45.873,32.877,11.693,9389
dish2-roi-02,0.093,3427.613,822.54,2221,1956,4930,11.836,33.029,320.166,257071
dish2-roi-02,0.015,2384.917,112.754,2197,2197,2576,10.458,33.006,35.643,28619
dish2-roi-02,0.11,2611,1255.719,2110,1024,5458,9.19,33.139,286.162,229768
dish2-roi-02,0.321,3753.05,2216.698,1635,1067,9110,10.069,33.425,1205.943,968287
dish2-roi-02,0.009,847.571,37.881,789,789,911,46.097,33.1,7.389,5933
dish2-roi-02,0.101,1201.79,357.442,956,782,2206,46.406,33.272,121.237,97345
dish2-roi-02,0.016,1496.923,111.553,1274,1274,1652,12.198,33.243,24.236,19460
dish2-roi-02,0.042,916.441,90.734,886,756,1120,46.801,33.394,38.807,31159
dish2-roi-02,0.101,2167.099,694.763,3130,1290,3634,58.238,33.645,218.618,175535
dish2-roi-02,0.057,1040.022,201.24,959,729,1455,46.723,33.655,59.583,47841
dish2-roi-02,0.009,1252.571,66.89,1166,1166,1359,21.439,33.675,10.92,8768
dish2-roi-02,0.024,1012.684,91.83,869,869,1177,65.9,33.72,23.964,19241
dish2-roi-02,0.126,1306.386,483.291,1004,698,2414,65.656,33.933,164.33,131945
dish2-roi-02,0.44,4507.173,2550.357,1471,1297,10125,24.61,34.221,1981.535,1591032
dish2-roi-02,0.019,996.2,125.332,781,781,1195,66.237,33.911,18.611,14943
dish2-roi-02,0.178,2244.28,724.717,1491,1255,4023,23.746,34.196,399.702,320932
dish2-roi-02,0.021,832.235,71.986,735,735,947,69.993,34.036,17.62,14148
dish2-roi-02,0.021,836,65.502,812,723,944,47.206,34.048,17.7,14212
dish2-roi-02,0.098,1077.975,245.001,822,742,1663,71.101,34.284,106.062,85160
dish2-roi-02,0.015,797.833,65.881,720,706,908,47.581,34.191,11.924,9574
dish2-roi-02,0.199,2905.25,1236.086,1664,1217,5637,26.645,34.464,578.93,464840
dish2-roi-02,0.016,808.923,74.098,704,704,944,47.753,34.385,13.097,10516
dish2-roi-02,0.066,1279.226,357.303,795,795,2016,70.248,34.519,84.44,67799
dish2-roi-02,0.135,3203.296,1400.181,2454,1285,6075,25.884,34.59,430.867,345956
dish2-roi-02,0.04,1584.281,274.596,1173,1173,2093,18.95,34.683,63.14,50697
dish2-roi-02,0.007,1144.333,38.051,1095,1095,1187,61.247,34.62,8.551,6866
dish2-roi-02,0.503,4813.319,1987.96,3512,1480,9262,24.227,35.063,2421.859,1944581
dish2-roi-02,0.02,800.5,33.045,768,755,856,70.54,34.856,15.952,12808
dish2-roi-02,0.533,8273.112,4013.098,3298,1325,14955,26.219,35.215,4409.968,3540892
dish2-roi-02,0.03,1783.708,254.443,1472,1472,2285,24.998,35.172,53.316,42809
dish2-roi-02,0.623,5798.71,3472.993,1317,1235,13512,25.581,35.679,3610.973,2899355
dish2-roi-02,0.356,4016.154,2559.691,1311,1213,10804,20.261,35.548,1430.537,1148620
dish2-roi-02,0.136,2481.486,974.373,1473,1180,4617,21.518,35.471,336.869,270482
dish2-roi-02,0.009,1039.571,83.452,913,913,1131,51.789,35.334,9.063,7277
dish2-roi-02,0.144,2232.638,734.855,2114,1209,3920,23.628,35.541,322.552,258986
dish2-roi-02,0.286,3622.948,1888.398,1694,1450,8517,21.11,35.833,1037.798,833278
dish2-roi-02,0.021,1342.059,149.304,1158,1158,1598,53.134,35.612,28.415,22815
dish2-roi-02,0.315,5387.838,2812.654,2383,1648,11397,24.171,36.166,1697.688,1363123
dish2-roi-02,0.01,998,61.491,905,905,1090,59.09,35.961,9.944,7984
dish2-roi-02,0.049,1459.282,200.188,1231,1154,1824,22.108,36.074,70.88,56912
dish2-roi-02,0.161,2998.349,1430.858,1397,1186,6334,21.509,36.324,481.72,386787
dish2-roi-02,0.197,3252.12,1798.197,1486,1142,7915,23.322,36.425,639.951,513835
dish2-roi-02,0.095,2767.632,874.893,2803,1465,4653,24.517,36.546,261.966,210340
dish2-roi-02,0.167,3117.41,1208.31,1826,1387,5882,23.928,36.63,520.261,417733
dish2-roi-02,0.02,777.938,81.609,675,675,902,68.065,36.597,15.502,12447
dish2-roi-02,0.012,742.9,32.323,706,706,806,31.684,36.798,9.252,7429
dish2-roi-02,0.133,3992.607,1545.856,2798,1383,7306,24.977,36.972,532.063,427209
dish2-roi-02,0.017,1429.143,97.712,1312,1312,1582,40.542,36.844,24.919,20008
dish2-roi-02,0.156,3258.712,1590.125,1256,1134,6785,25.369,37.063,507.316,407339
dish2-roi-02,0.244,4526.857,2408.735,2451,1376,10491,24.652,37.364,1105.034,887264
dish2-roi-02,0.269,4243.509,1525.359,2651,2024,8043,24.95,37.994,1141.568,916598
dish2-roi-02,0.106,2008.988,525.48,1710,1126,2904,26.994,38.063,212.676,170764
dish2-roi-02,0.675,5933.708,2388.424,3961,1470,12142,25.798,38.481,4005.422,3216070
dish2-roi-02,0.156,2716.832,1169.488,1324,1154,5428,24.167,38.315,422.956,339604
dish2-roi-02,0.272,2536.133,1283.999,1210,1169,5951,22.207,38.509,688.575,552877
dish2-roi-02,0.137,2565.091,1062.862,2600,1178,5012,21.586,38.344,351.413,282160
dish2-roi-02,0.011,734.111,56.739,668,668,834,50.072,38.234,8.229,6607
dish2-roi-02,0.064,1442.314,498.695,1048,738,2479,52.771,38.322,91.612,73558
dish2-roi-02,0.06,1624.771,290.681,1291,1209,2169,36.325,38.349,97.131,77989
dish2-roi-02,0.36,5055.668,2124.331,1817,1436,9289,26.979,38.632,1819.697,1461088
dish2-roi-02,0.011,1466,63.085,1388,1388,1569,37.202,38.347,16.432,13194
dish2-roi-02,0.349,8701.364,5492.152,7048,1601,18875,38.738,38.597,3034.367,2436382
dish2-roi-02,0.057,976.022,208.905,928,682,1431,52.442,38.47,55.917,44897
dish2-roi-02,0.217,3569.437,1611.039,1730,1278,7745,24.889,38.638,773.52,621082
dish2-roi-02,0.049,2086.718,459.142,2195,1395,2908,40.476,38.509,101.356,81382
dish2-roi-02,0.007,1512.667,42.132,1461,1461,1577,60.788,38.467,11.304,9076
dish2-roi-02,0.027,1663.727,176.381,1459,1459,1995,59.898,38.659,45.586,36602
dish2-roi-02,0.015,1630.667,107.68,1786,1496,1786,60.635,38.764,24.371,19568
dish2-roi-02,0.007,737.833,21.17,702,702,764,14.105,38.767,5.514,4427
dish2-roi-02,0.308,8234.069,5378.391,1482,1482,19189,39.227,39.039,2532.994,2033815
dish2-roi-02,0.367,6115.807,1889.251,3519,2713,11264,26.616,39.184,2246.977,1804163
dish2-roi-02,0.146,2846.111,1217.45,1355,1134,5410,27.425,39.075,414.725,332995
dish2-roi-02,0.513,8931.381,5939.727,2193,1557,19478,38.448,39.186,4582.881,3679729
dish2-roi-02,0.132,2379.358,857.721,1348,1229,4319,21.665,39.111,314.115,252212
dish2-roi-02,0.189,3880.368,2356.533,1759,1468,10056,36.804,39.175,734.58,589816
dish2-roi-02,0.203,4675.736,3300.094,1937,1336,12895,41,39.264,949.206,762145
dish2-roi-02,0.068,2420.655,657.933,1536,1536,3722,42.925,39.142,165.813,133136
dish2-roi-02,0.075,2373.583,560.106,1531,1531,3589,43.686,39.326,177.369,142415
dish2-roi-02,0.021,862.882,116.549,699,699,1060,50.392,39.371,18.269,14669
dish2-roi-02,0.085,3048.368,799.923,2099,1601,4503,26.166,39.527,258.166,207289
dish2-roi-02,0.275,3297.493,1453.107,1328,1134,6600,26.42,39.886,907.609,728746
dish2-roi-02,0.02,725.062,48.8,706,656,819,50.382,39.72,14.448,11601
dish2-roi-02,0.666,11442.772,6939.33,1601,1517,20645,39.803,40.088,7624.438,6121883
dish2-roi-02,0.405,6632.572,4443.235,1683,1340,16917,41.747,40.134,2684.653,2155586
dish2-roi-02,0.007,1663.167,62.691,1599,1599,1747,43.884,39.737,12.428,9979
dish2-roi-02,0.03,1757.375,251.235,1429,1429,2259,44.953,39.952,52.529,42177
dish2-roi-02,0.072,2284.552,620.996,1557,1457,3590,43.487,40.037,165.026,132504
dish2-roi-02,0.022,1547.833,65.288,1536,1443,1694,60.018,39.994,34.699,27861
dish2-roi-02,0.009,1512.143,43.044,1529,1455,1581,37.123,40.239,13.183,10585
dish2-roi-02,0.366,9052.422,5812.096,2829,1939,19302,41.463,40.603,3314.629,2661412
dish2-roi-02,0.075,2156.617,518.212,1554,1491,3199,36.579,40.408,161.156,129397
dish2-roi-02,0.684,10946.226,6626.684,1650,1650,20443,39.571,40.723,7484.444,6009478
dish2-roi-02,0.367,9548.153,5412.614,3175,2229,18641,40.663,41.103,3508.037,2816705
dish2-roi-02,0.046,1886.054,378.591,1314,1314,2603,38.162,41.006,86.912,69784
dish2-roi-02,0.015,1517.833,95.3,1666,1375,1666,61.344,41.058,22.684,18214
dish2-roi-02,0.009,1426.857,33.702,1380,1380,1471,61.151,41.116,12.439,9988
dish2-roi-02,0.401,7247.817,4874.656,1895,1512,17390,42.332,41.461,2906.604,2333797
dish2-roi-02,0.007,1531,50.66,1472,1472,1622,36.361,41.373,11.441,9186
dish2-roi-02,0.127,2598.196,869.15,1597,1553,4625,39.034,41.613,330.062,265016
dish2-roi-02,0.08,2190.281,491.698,1517,1502,3267,36.47,41.605,174.583,140178
dish2-roi-02,0.026,1673.81,243.992,1561,1321,2116,59.669,41.716,43.777,35150
dish2-roi-02,0.009,1368.286,42.122,1328,1328,1424,66.092,41.676,11.929,9578
dish2-roi-02,0.078,1667.413,354.84,1137,1137,2419,45.067,41.839,130.83,105047
dish2-roi-02,0.605,13030.045,6047.804,19316,2219,20277,40.703,42.219,7886.875,6332602
dish2-roi-02,0.01,1409.625,76.795,1308,1308,1518,64.295,41.811,14.045,11277
dish2-roi-02,0.751,11722.083,6657.726,2021,1805,20269,40.053,42.426,8803.288,7068416
dish2-roi-02,0.019,1525.733,77.032,1422,1422,1672,54.33,41.873,28.503,22886
dish2-roi-02,0.975,11453.96,6679.081,1683,1492,20442,42.475,42.796,11169.667,8968451
dish2-roi-02,0.011,1393.556,62.424,1316,1316,1480,64.482,42.3,15.62,12542
dish2-roi-02,0.209,3170.542,1356.476,2621,1548,6942,38.646,42.822,663.385,532651
dish2-roi-02,0.163,4160.847,2409.908,2710,1396,10041,62.185,42.783,678.853,545071
dish2-roi-02,0.073,2204.831,680.968,1383,1284,3621,60.956,42.932,162.013,130085
dish2-roi-02,0.475,8275.764,4827.469,3440,1791,18064,41.388,43.244,3926.954,3153066
dish2-roi-02,0.044,2369.743,447.05,1714,1714,3134,39.645,42.984,103.298,82941
dish2-roi-02,0.319,6982.293,3198.326,3488,1651,14394,61.917,43.181,2226.183,1787467
dish2-roi-02,0.177,10926.824,3770.483,5494,3127,17291,41.984,43.252,1932.436,1551609
dish2-roi-02,0.02,1393.25,152.935,1176,1176,1644,67.364,43.388,27.763,22292
dish2-roi-02,0.045,1921.583,198.895,1582,1582,2214,35.672,43.455,86.156,69177
dish2-roi-02,0.073,2110.254,576.075,1292,1292,3387,64.667,43.469,155.063,124505
dish2-roi-02,0.046,2125.405,370.992,1569,1569,2873,39.831,43.489,97.941,78640
dish2-roi-02,0.029,1282.913,66.254,1338,1133,1378,45.035,43.464,36.749,29507
dish2-roi-02,0.215,5778.861,2877.078,5691,1720,12714,60.951,43.6,1245.12,999743
dish2-roi-02,0.183,5000.707,2713.2,1880,1491,11771,63.01,43.65,915.528,735104
dish2-roi-02,0.278,10626.951,3975.829,15297,3408,18064,62.02,43.715,2951.456,2369810
dish2-roi-02,0.044,1875.914,200.92,1613,1585,2251,36.114,43.654,81.772,65657
dish2-roi-02,0.106,2736.706,887.94,1879,1587,4692,38.552,43.71,289.714,232620
dish2-roi-02,0.01,1680.625,68.636,1598,1598,1805,39.512,43.747,16.745,13445
dish2-roi-02,0.167,6526.56,2400.101,6431,1930,11120,60.576,44.019,1089.211,874559
dish2-roi-02,0.06,4489.812,1032.229,2918,2918,6635,62.651,43.895,268.406,215511
dish2-roi-02,0.202,6090.488,3274.329,6954,1645,12938,63.463,44.025,1228.825,986659
dish2-roi-02,0.01,1512.375,85.242,1375,1375,1636,59.231,43.844,15.069,12099
dish2-roi-02,0.139,11368.768,3090.104,9202,5484,16888,61.732,44.14,1585.821,1273302
dish2-roi-02,0.229,9068.31,3826.357,4319,3236,16390,62.965,44.254,2078.102,1668569
dish2-roi-02,0.269,12472.407,3006.843,14956,6328,16936,61.148,44.314,3355.265,2694040
dish2-roi-02,0.04,1821.719,387.729,1325,1325,2599,44.03,44.131,72.603,58295
dish2-roi-02,0.097,2835.705,903.509,2611,1656,4831,41.063,44.244,275.473,221185
dish2-roi-02,0.015,1619.333,123.679,1671,1397,1834,34.164,44.231,24.201,19432
dish2-roi-02,0.068,2509.891,610.744,1628,1628,3751,40.488,44.304,171.926,138044
dish2-roi-02,0.335,6766.297,3857.201,1776,1482,15622,60.204,44.568,2266.868,1820134
dish2-roi-02,0.491,11733.558,4452.485,5866,2484,19685,61.694,44.873,5757.696,4623022
dish2-roi-02,0.367,9884.475,4536.854,1534,1534,18010,63.477,44.783,3631.603,2915920
dish2-roi-02,0.183,10691.952,3034.708,7752,5542,16574,60.745,44.787,1957.479,1571717
dish2-roi-02,0.63,8396.02,5898.53,13341,1554,19134,55.582,45.046,5291.11,4248386
